id,category,model,target_lang,target_lang_name,ko_text,translated_text,ko_chars,tr_chars,ko_tokens,tr_tokens,fertility,ko_chars_per_token,tr_chars_per_token,cost_per_1k_ko_chars_usd
16,medical,gpt-5.4-mini,es,Spanish,알레르기 반응으로 에피네프린을 투여했습니다.,Se le administró epinefrina por reacción alérgica.,24,50,17,14,0.8235294117647058,1.411764705882353,3.5714285714285716,0.00053125
16,medical,deepseek-chat,es,Spanish,알레르기 반응으로 에피네프린을 투여했습니다.,Se le administró epinefrina por reacción alérgica.,24,50,18,16,0.8888888888888888,1.3333333333333333,3.125,0.0002025
16,medical,gemini-2.5-flash,es,Spanish,알레르기 반응으로 에피네프린을 투여했습니다.,Se le administró epinefrina por reacción alérgica.,24,50,16,14,0.875,1.5,3.5714285714285716,9.999999999999999e-05
16,medical,gpt-5.4-mini,zh-CN,Chinese,알레르기 반응으로 에피네프린을 투여했습니다.,给予肾上腺素治疗过敏反应。,24,13,17,13,0.7647058823529411,1.411764705882353,1.0,0.00053125
16,medical,deepseek-chat,zh-CN,Chinese,알레르기 반응으로 에피네프린을 투여했습니다.,给予肾上腺素治疗过敏反应。,24,13,18,6,0.3333333333333333,1.3333333333333333,2.1666666666666665,0.0002025
16,medical,gemini-2.5-flash,zh-CN,Chinese,알레르기 반응으로 에피네프린을 투여했습니다.,给予肾上腺素治疗过敏反应。,24,13,16,10,0.625,1.5,1.3,9.999999999999999e-05
17,medical,gpt-5.4-mini,en,English,고지혈증 치료를 위해 스타틴을 처방합니다.,Statins are prescribed to treat hyperlipidemia.,23,47,14,11,0.7857142857142857,1.6428571428571428,4.2727272727272725,0.00045652173913043485
17,medical,deepseek-chat,en,English,고지혈증 치료를 위해 스타틴을 처방합니다.,Statins are prescribed to treat hyperlipidemia.,23,47,16,10,0.625,1.4375,4.7,0.00018782608695652175
17,medical,gemini-2.5-flash,en,English,고지혈증 치료를 위해 스타틴을 처방합니다.,Statins are prescribed to treat hyperlipidemia.,23,47,14,9,0.6428571428571429,1.6428571428571428,5.222222222222222,9.130434782608696e-05
17,medical,gpt-5.4-mini,es,Spanish,고지혈증 치료를 위해 스타틴을 처방합니다.,Las estatinas se recetan para tratar la hiperlipidemia.,23,55,14,15,1.0714285714285714,1.6428571428571428,3.6666666666666665,0.00045652173913043485
17,medical,deepseek-chat,es,Spanish,고지혈증 치료를 위해 스타틴을 처방합니다.,Las estatinas se recetan para tratar la hiperlipidemia.,23,55,16,14,0.875,1.4375,3.9285714285714284,0.00018782608695652175
17,medical,gemini-2.5-flash,es,Spanish,고지혈증 치료를 위해 스타틴을 처방합니다.,Las estatinas se recetan para tratar la hiperlipidemia.,23,55,14,13,0.9285714285714286,1.6428571428571428,4.230769230769231,9.130434782608696e-05
17,medical,gpt-5.4-mini,zh-CN,Chinese,고지혈증 치료를 위해 스타틴을 처방합니다.,他汀类药物用于治疗高脂血症。,23,14,14,13,0.9285714285714286,1.6428571428571428,1.0769230769230769,0.00045652173913043485
17,medical,deepseek-chat,zh-CN,Chinese,고지혈증 치료를 위해 스타틴을 처방합니다.,他汀类药物用于治疗高脂血症。,23,14,16,9,0.5625,1.4375,1.5555555555555556,0.00018782608695652175
17,medical,gemini-2.5-flash,zh-CN,Chinese,고지혈증 치료를 위해 스타틴을 처방합니다.,他汀类药物用于治疗高脂血症。,23,14,14,11,0.7857142857142857,1.6428571428571428,1.2727272727272727,9.130434782608696e-05
18,medical,gpt-5.4-mini,en,English,복부 초음파 검사에서 이상 소견이 발견되었습니다.,Abnormalities were found on abdominal ultrasound.,27,49,14,9,0.6428571428571429,1.9285714285714286,5.444444444444445,0.00038888888888888887
18,medical,deepseek-chat,en,English,복부 초음파 검사에서 이상 소견이 발견되었습니다.,Abnormalities were found on abdominal ultrasound.,27,49,16,9,0.5625,1.6875,5.444444444444445,0.00016000000000000004
18,medical,gemini-2.5-flash,en,English,복부 초음파 검사에서 이상 소견이 발견되었습니다.,Abnormalities were found on abdominal ultrasound.,27,49,15,9,0.6,1.8,5.444444444444445,8.333333333333333e-05
18,medical,gpt-5.4-mini,es,Spanish,복부 초음파 검사에서 이상 소견이 발견되었습니다.,Se encontraron anomalías en la ecografía abdominal.,27,51,14,10,0.7142857142857143,1.9285714285714286,5.1,0.00038888888888888887
18,medical,deepseek-chat,es,Spanish,복부 초음파 검사에서 이상 소견이 발견되었습니다.,Se encontraron anomalías en la ecografía abdominal.,27,51,16,11,0.6875,1.6875,4.636363636363637,0.00016000000000000004
18,medical,gemini-2.5-flash,es,Spanish,복부 초음파 검사에서 이상 소견이 발견되었습니다.,Se encontraron anomalías en la ecografía abdominal.,27,51,15,10,0.6666666666666666,1.8,5.1,8.333333333333333e-05
18,medical,gpt-5.4-mini,zh-CN,Chinese,복부 초음파 검사에서 이상 소견이 발견되었습니다.,腹部超声检查发现异常。,27,11,14,8,0.5714285714285714,1.9285714285714286,1.375,0.00038888888888888887
18,medical,deepseek-chat,zh-CN,Chinese,복부 초음파 검사에서 이상 소견이 발견되었습니다.,腹部超声检查发现异常。,27,11,16,6,0.375,1.6875,1.8333333333333333,0.00016000000000000004
18,medical,gemini-2.5-flash,zh-CN,Chinese,복부 초음파 검사에서 이상 소견이 발견되었습니다.,腹部超声检查发现异常。,27,11,15,8,0.5333333333333333,1.8,1.375,8.333333333333333e-05
19,medical,gpt-5.4-mini,en,English,요로 감염 치료를 위해 항생제를 처방합니다.,Antibiotics are prescribed to treat urinary tract infections.,24,61,14,11,0.7857142857142857,1.7142857142857142,5.545454545454546,0.0004375
19,medical,deepseek-chat,en,English,요로 감염 치료를 위해 항생제를 처방합니다.,Antibiotics are prescribed to treat urinary tract infections.,24,61,15,11,0.7333333333333333,1.6,5.545454545454546,0.00016875
19,medical,gemini-2.5-flash,en,English,요로 감염 치료를 위해 항생제를 처방합니다.,Antibiotics are prescribed to treat urinary tract infections.,24,61,14,10,0.7142857142857143,1.7142857142857142,6.1,8.75e-05
19,medical,gpt-5.4-mini,es,Spanish,요로 감염 치료를 위해 항생제를 처방합니다.,Se recetan antibióticos para tratar las infecciones del tracto urinario.,24,72,14,17,1.2142857142857142,1.7142857142857142,4.235294117647059,0.0004375
19,medical,deepseek-chat,es,Spanish,요로 감염 치료를 위해 항생제를 처방합니다.,Se recetan antibióticos para tratar las infecciones del tracto urinario.,24,72,15,18,1.2,1.6,4.0,0.00016875
19,medical,gemini-2.5-flash,es,Spanish,요로 감염 치료를 위해 항생제를 처방합니다.,Se recetan antibióticos para tratar las infecciones del tracto urinario.,24,72,14,16,1.1428571428571428,1.7142857142857142,4.5,8.75e-05
19,medical,gpt-5.4-mini,zh-CN,Chinese,요로 감염 치료를 위해 항생제를 처방합니다.,抗生素用于治疗尿路感染。,24,12,14,9,0.6428571428571429,1.7142857142857142,1.3333333333333333,0.0004375
19,medical,deepseek-chat,zh-CN,Chinese,요로 감염 치료를 위해 항생제를 처방합니다.,抗生素用于治疗尿路感染。,24,12,15,7,0.4666666666666667,1.6,1.7142857142857142,0.00016875
19,medical,gemini-2.5-flash,zh-CN,Chinese,요로 감염 치료를 위해 항생제를 처방합니다.,抗生素用于治疗尿路感染。,24,12,14,8,0.5714285714285714,1.7142857142857142,1.5,8.75e-05
20,medical,gpt-5.4-mini,en,English,근육통과 관절통이 동반됩니다.,It is accompanied by muscle and joint pain.,16,43,12,9,0.75,1.3333333333333333,4.777777777777778,0.0005625
20,medical,deepseek-chat,en,English,근육통과 관절통이 동반됩니다.,It is accompanied by muscle and joint pain.,16,43,12,9,0.75,1.3333333333333333,4.777777777777778,0.0002025
20,medical,gemini-2.5-flash,en,English,근육통과 관절통이 동반됩니다.,It is accompanied by muscle and joint pain.,16,43,12,9,0.75,1.3333333333333333,4.777777777777778,0.0001125
20,medical,gpt-5.4-mini,es,Spanish,근육통과 관절통이 동반됩니다.,Se acompaña de dolores musculares y articulares.,16,48,12,11,0.9166666666666666,1.3333333333333333,4.363636363636363,0.0005625
20,medical,deepseek-chat,es,Spanish,근육통과 관절통이 동반됩니다.,Se acompaña de dolores musculares y articulares.,16,48,12,13,1.0833333333333333,1.3333333333333333,3.6923076923076925,0.0002025
20,medical,gemini-2.5-flash,es,Spanish,근육통과 관절통이 동반됩니다.,Se acompaña de dolores musculares y articulares.,16,48,12,10,0.8333333333333334,1.3333333333333333,4.8,0.0001125
20,medical,gpt-5.4-mini,zh-CN,Chinese,근육통과 관절통이 동반됩니다.,它伴有肌肉和关节疼痛。,16,11,12,11,0.9166666666666666,1.3333333333333333,1.0,0.0005625
20,medical,deepseek-chat,zh-CN,Chinese,근육통과 관절통이 동반됩니다.,它伴有肌肉和关节疼痛。,16,11,12,7,0.5833333333333334,1.3333333333333333,1.5714285714285714,0.0002025
20,medical,gemini-2.5-flash,zh-CN,Chinese,근육통과 관절통이 동반됩니다.,它伴有肌肉和关节疼痛。,16,11,12,8,0.6666666666666666,1.3333333333333333,1.375,0.0001125
21,dialogue,gpt-5.4-mini,en,English,언제부터 이런 증상이 시작되었나요?,When did these symptoms start?,19,30,11,6,0.5454545454545454,1.7272727272727273,5.0,0.0004342105263157895
21,dialogue,deepseek-chat,en,English,언제부터 이런 증상이 시작되었나요?,When did these symptoms start?,19,30,12,6,0.5,1.5833333333333333,5.0,0.0001705263157894737
21,dialogue,gemini-2.5-flash,en,English,언제부터 이런 증상이 시작되었나요?,When did these symptoms start?,19,30,10,6,0.6,1.9,5.0,7.894736842105262e-05
21,dialogue,gpt-5.4-mini,es,Spanish,언제부터 이런 증상이 시작되었나요?,¿Cuándo comenzaron estos síntomas?,19,34,11,6,0.5454545454545454,1.7272727272727273,5.666666666666667,0.0004342105263157895
21,dialogue,deepseek-chat,es,Spanish,언제부터 이런 증상이 시작되었나요?,¿Cuándo comenzaron estos síntomas?,19,34,12,9,0.75,1.5833333333333333,3.7777777777777777,0.0001705263157894737
21,dialogue,gemini-2.5-flash,es,Spanish,언제부터 이런 증상이 시작되었나요?,¿Cuándo comenzaron estos síntomas?,19,34,10,7,0.7,1.9,4.857142857142857,7.894736842105262e-05
21,dialogue,gpt-5.4-mini,zh-CN,Chinese,언제부터 이런 증상이 시작되었나요?,这些症状是什么时候开始的？,19,13,11,8,0.7272727272727273,1.7272727272727273,1.625,0.0004342105263157895
21,dialogue,deepseek-chat,zh-CN,Chinese,언제부터 이런 증상이 시작되었나요?,这些症状是什么时候开始的？,19,13,12,6,0.5,1.5833333333333333,2.1666666666666665,0.0001705263157894737
21,dialogue,gemini-2.5-flash,zh-CN,Chinese,언제부터 이런 증상이 시작되었나요?,这些症状是什么时候开始的？,19,13,10,7,0.7,1.9,1.8571428571428572,7.894736842105262e-05
22,dialogue,gpt-5.4-mini,en,English,통증의 정도를 1에서 10으로 표현해 주세요.,Please rate the pain level from 1 to 10.,25,40,15,12,0.8,1.6666666666666667,3.3333333333333335,0.00045
22,dialogue,deepseek-chat,en,English,통증의 정도를 1에서 10으로 표현해 주세요.,Please rate the pain level from 1 to 10.,25,40,16,12,0.75,1.5625,3.3333333333333335,0.0001728
22,dialogue,gemini-2.5-flash,en,English,통증의 정도를 1에서 10으로 표현해 주세요.,Please rate the pain level from 1 to 10.,25,40,16,13,0.8125,1.5625,3.076923076923077,9.6e-05
22,dialogue,gpt-5.4-mini,es,Spanish,통증의 정도를 1에서 10으로 표현해 주세요.,Califique el nivel de dolor del 1 al 10.,25,40,15,13,0.8666666666666667,1.6666666666666667,3.076923076923077,0.00045
22,dialogue,deepseek-chat,es,Spanish,통증의 정도를 1에서 10으로 표현해 주세요.,Califique el nivel de dolor del 1 al 10.,25,40,16,13,0.8125,1.5625,3.076923076923077,0.0001728
22,dialogue,gemini-2.5-flash,es,Spanish,통증의 정도를 1에서 10으로 표현해 주세요.,Califique el nivel de dolor del 1 al 10.,25,40,16,14,0.875,1.5625,2.857142857142857,9.6e-05
22,dialogue,gpt-5.4-mini,zh-CN,Chinese,통증의 정도를 1에서 10으로 표현해 주세요.,请对疼痛等级从 1 到 10 进行评分。,25,20,15,15,1.0,1.6666666666666667,1.3333333333333333,0.00045
22,dialogue,deepseek-chat,zh-CN,Chinese,통증의 정도를 1에서 10으로 표현해 주세요.,请对疼痛等级从 1 到 10 进行评分。,25,20,16,15,0.9375,1.5625,1.3333333333333333,0.0001728
22,dialogue,gemini-2.5-flash,zh-CN,Chinese,통증의 정도를 1에서 10으로 표현해 주세요.,请对疼痛等级从 1 到 10 进行评分。,25,20,16,14,0.875,1.5625,1.4285714285714286,9.6e-05
23,dialogue,gpt-5.4-mini,en,English,현재 복용 중인 약이 있으신가요?,Are you currently taking any medications?,18,41,12,7,0.5833333333333334,1.5,5.857142857142857,0.0005
23,dialogue,deepseek-chat,en,English,현재 복용 중인 약이 있으신가요?,Are you currently taking any medications?,18,41,14,7,0.5,1.2857142857142858,5.857142857142857,0.00021000000000000004
23,dialogue,gemini-2.5-flash,en,English,현재 복용 중인 약이 있으신가요?,Are you currently taking any medications?,18,41,12,7,0.5833333333333334,1.5,5.857142857142857,9.999999999999999e-05
23,dialogue,gpt-5.4-mini,es,Spanish,현재 복용 중인 약이 있으신가요?,¿Está usted tomando actualmente algún medicamento?,18,50,12,8,0.6666666666666666,1.5,6.25,0.0005
23,dialogue,deepseek-chat,es,Spanish,현재 복용 중인 약이 있으신가요?,¿Está usted tomando actualmente algún medicamento?,18,50,14,12,0.8571428571428571,1.2857142857142858,4.166666666666667,0.00021000000000000004
23,dialogue,gemini-2.5-flash,es,Spanish,현재 복용 중인 약이 있으신가요?,¿Está usted tomando actualmente algún medicamento?,18,50,12,8,0.6666666666666666,1.5,6.25,9.999999999999999e-05
23,dialogue,gpt-5.4-mini,zh-CN,Chinese,현재 복용 중인 약이 있으신가요?,您目前正在服用任何药物吗？,18,13,12,10,0.8333333333333334,1.5,1.3,0.0005
23,dialogue,deepseek-chat,zh-CN,Chinese,현재 복용 중인 약이 있으신가요?,您目前正在服用任何药物吗？,18,13,14,8,0.5714285714285714,1.2857142857142858,1.625,0.00021000000000000004
23,dialogue,gemini-2.5-flash,zh-CN,Chinese,현재 복용 중인 약이 있으신가요?,您目前正在服用任何药物吗？,18,13,12,8,0.6666666666666666,1.5,1.625,9.999999999999999e-05
24,dialogue,gpt-5.4-mini,en,English,가족 중 심장 질환 병력이 있으신가요?,Do you have a history of heart disease in your family?,21,54,14,12,0.8571428571428571,1.5,4.5,0.0005
24,dialogue,deepseek-chat,en,English,가족 중 심장 질환 병력이 있으신가요?,Do you have a history of heart disease in your family?,21,54,16,12,0.75,1.3125,4.5,0.0002057142857142857
24,dialogue,gemini-2.5-flash,en,English,가족 중 심장 질환 병력이 있으신가요?,Do you have a history of heart disease in your family?,21,54,14,12,0.8571428571428571,1.5,4.5,9.999999999999999e-05
24,dialogue,gpt-5.4-mini,es,Spanish,가족 중 심장 질환 병력이 있으신가요?,¿Tiene antecedentes de enfermedades cardíacas en su familia?,21,60,14,11,0.7857142857142857,1.5,5.454545454545454,0.0005
24,dialogue,deepseek-chat,es,Spanish,가족 중 심장 질환 병력이 있으신가요?,¿Tiene antecedentes de enfermedades cardíacas en su familia?,21,60,16,14,0.875,1.3125,4.285714285714286,0.0002057142857142857
24,dialogue,gemini-2.5-flash,es,Spanish,가족 중 심장 질환 병력이 있으신가요?,¿Tiene antecedentes de enfermedades cardíacas en su familia?,21,60,14,11,0.7857142857142857,1.5,5.454545454545454,9.999999999999999e-05
24,dialogue,gpt-5.4-mini,zh-CN,Chinese,가족 중 심장 질환 병력이 있으신가요?,您的家族中有心脏病史吗？,21,12,14,12,0.8571428571428571,1.5,1.0,0.0005
24,dialogue,deepseek-chat,zh-CN,Chinese,가족 중 심장 질환 병력이 있으신가요?,您的家族中有心脏病史吗？,21,12,16,7,0.4375,1.3125,1.7142857142857142,0.0002057142857142857
24,dialogue,gemini-2.5-flash,zh-CN,Chinese,가족 중 심장 질환 병력이 있으신가요?,您的家族中有心脏病史吗？,21,12,14,8,0.5714285714285714,1.5,1.5,9.999999999999999e-05
25,dialogue,gpt-5.4-mini,en,English,식사 후에 증상이 더 심해지나요?,Do your symptoms get worse after eating?,18,40,12,8,0.6666666666666666,1.5,5.0,0.0005
25,dialogue,deepseek-chat,en,English,식사 후에 증상이 더 심해지나요?,Do your symptoms get worse after eating?,18,40,14,8,0.5714285714285714,1.2857142857142858,5.0,0.00021000000000000004
25,dialogue,gemini-2.5-flash,en,English,식사 후에 증상이 더 심해지나요?,Do your symptoms get worse after eating?,18,40,11,8,0.7272727272727273,1.6363636363636365,5.0,9.166666666666667e-05
25,dialogue,gpt-5.4-mini,es,Spanish,식사 후에 증상이 더 심해지나요?,¿Sus síntomas empeoran después de comer?,18,40,12,9,0.75,1.5,4.444444444444445,0.0005
25,dialogue,deepseek-chat,es,Spanish,식사 후에 증상이 더 심해지나요?,¿Sus síntomas empeoran después de comer?,18,40,14,10,0.7142857142857143,1.2857142857142858,4.0,0.00021000000000000004
25,dialogue,gemini-2.5-flash,es,Spanish,식사 후에 증상이 더 심해지나요?,¿Sus síntomas empeoran después de comer?,18,40,11,9,0.8181818181818182,1.6363636363636365,4.444444444444445,9.166666666666667e-05
